Country Name,Country Code,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,,Annual Change (90-91),Annual Change (91-92),Annual Change (92-93),Annual Change (93-94),Annual Change (94-95),Annual Change (95-96),Annual Change (96-97),Annual Change (97-98),Annual Change (98-99),Annual Change (99-00),Annual Change (00-01),Annual Change (01-02),Annual Change (02-03),Annual Change (03-04),Annual Change (04-05),Annual Change (05-06),Annual Change (06-07),Annual Change (07-08),Annual Change (08-09),Annual Change (09-10),Annual Change (10-11),Annual Change (11-12),Annual Change (12-13),Annual Change (13-14),Annual Change (14-15),Annual Change (15-16),Annual Change (16-17),Annual Change (17-18),Annual Change (18-19),Annual Change (19-20)
Niger,NER,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",69.50299835,69.47699738,69.45800018,69.44499969,69.44000244,69.44400024,69.39299774,69.36000061,69.33699799,69.31800079,69.29799652,69.23200226,69.1780014,69.13200378,69.09100342,69.05699921,68.99700165,68.94799805,68.90699768,68.875,68.84999847,68.81199646,66.69400024,64.52899933,62.33200073,62.33000183,62.31999969,62.31900024,62.32600021,62.3390007,61.73799896,61.72999954,,-0.037409863,-0.02734314,-0.01871705,-0.007195987,0.005757204,-0.073444073,-0.047551097,-0.033164107,-0.027398349,-0.028858698,-0.095232569,-0.077999845,-0.066491686,-0.05930736,-0.049216555,-0.086881213,-0.071022798,-0.059465637,-0.04643604,-0.036299856,-0.055195374,-3.077946179,-3.246170432,-3.404668628,-0.003206862,-0.016047066,-0.00160374,0.01123248,0.020858852,-0.964086259
Nigeria,NGA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",56.39099884,56.40800095,56.45399857,56.52399826,56.61199951,56.71300125,56.74499893,56.79700089,56.86100006,56.9280014,56.99300003,56.97399902,56.96500015,56.95999908,56.95800018,56.95600128,56.89599991,56.85400009,56.82300186,56.79999924,56.7840004,56.74200058,54.18600082,51.60800171,51.18899918,50.77000046,50.35200119,49.93399811,49.51599884,49.09799957,47.5929985,47.93000031,,0.030150389,0.081544495,0.123994219,0.155688299,0.178410479,0.056420362,0.091641473,0.112680555,0.117833564,0.114176899,-0.033339194,-0.015794698,-0.008779194,-0.003509307,-0.00350943,-0.105346885,-0.073818576,-0.054522514,-0.040481185,-0.028166973,-0.073964174,-4.504599291,-4.757684782,-0.811894511,-0.818532741,-0.823319409,-0.830161806,-0.837103544,-0.844170122,-3.065300178
Nicaragua,NIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",39.20000076,39.11500168,37.63000107,36.1609993,34.71099854,33.28300095,33.60100174,33.88100052,34.16999817,34.99700165,35.83200073,36.67200089,37.51800156,38.37099838,39.22900009,40.0929985,40.95700073,41.82699966,42.70000076,43.57500076,44.45000076,45.32500076,46.19900131,47.07300186,47.94800186,48.35699844,48.73300171,49.08599854,48.64599991,48.20600128,46.43000031,46.8030014,,-0.216834395,-3.796498905,-3.903804752,-4.009847048,-4.113962863,0.955445075,0.833304856,0.8529785,2.420261994,2.385916065,2.344273653,2.306938948,2.273566797,2.236068242,2.202448217,2.154995286,2.124176371,2.087171219,2.049180291,2.008032093,1.968503903,1.928296822,1.891816975,1.858814958,0.853000263,0.777557081,0.724348622,-0.896383164,-0.904490868,-3.684190618
Netherlands,NLD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",43.89500046,44.81200027,46.11700058,46.5870018,47.72299957,48.33000183,49.32099915,50.66999817,51.49900055,53.07699966,54.16600037,55.125,55.9070015,56.4980011,56.95199966,55.62900162,56.14199829,57.39500046,58.3390007,58.78699875,58.69800186,58.75600052,59.28300095,59.24100113,58.4469986,58.78699875,58.67100143,58.78499985,59.08599854,59.79999924,59.87400055,62.44400024,,2.089075766,2.912167047,1.019149586,2.438443618,1.271928135,2.050480606,2.735141313,1.636081331,3.064135417,2.051737492,1.770482641,1.418596817,1.057111967,0.803565714,-2.323005434,0.92217487,2.231844617,1.644742986,0.767922044,-0.151388724,0.098808572,0.896930395,-0.070846307,-1.340292226,0.581723888,-0.197317973,0.19430112,0.512033152,1.208409301,0.123748015
Norway,NOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",55.09899902,55.08599854,54.89300156,54.98400116,55.50699997,57.17100143,58.42499924,59.80500031,61.14500046,61.10499954,61.22999954,61.4980011,62.35499954,60.97600174,61.16799927,60.71099854,61.0359993,62.08399963,63.24300003,62.61100006,61.77899933,61.63899994,61.60200119,61.56000137,62.86999893,62.29000092,62.10300064,61.48199844,61.80500031,62.15999985,62.04100037,60.29399872,,-0.023594781,-0.350355778,0.16577633,0.951183615,2.997822735,2.193415842,2.362004426,2.240615577,-0.065419765,0.204565913,0.437696486,1.393538698,-2.211527244,0.314873922,-0.747123885,0.535324358,1.717020034,1.866826241,-0.999320034,-1.328841149,-0.226613236,-0.060024901,-0.068179306,2.128001185,-0.922535432,-0.300209138,-0.999955221,0.525360056,0.574386442,-0.191440607
Nepal,NPL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",81.25800323,81.31700134,81.40399933,81.51200104,81.63700104,81.77100372,81.74500275,81.73699951,81.75,81.79399872,81.55400085,81.29499817,81.03199768,80.76499939,80.49500275,80.22399902,79.94499969,79.66300201,79.38400269,79.49700165,79.66400146,79.91500092,80.29299927,80.7460022,81.19000244,81.57299805,81.96499634,82.24299622,82.41500092,82.49299622,75.69799805,78.69100189,,0.072605904,0.10698622,0.132673714,0.153351652,0.164144547,-0.031797306,-0.009790488,0.015905267,0.053821062,-0.293417448,-0.317584279,-0.323513739,-0.329497357,-0.334299072,-0.336671488,-0.347775394,-0.352739611,-0.350224473,0.142344753,0.210070586,0.315072613,0.473000498,0.564187331,0.549872727,0.471727545,0.480549079,0.339169024,0.209142064,0.094637262,-8.237060697
New Zealand,NZL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",53.94100189,54.26399994,54.0019989,53.9109993,55.04600143,55.81200027,57.17499924,57.08100128,56.97600174,57.27299881,57.41500092,58.26900101,58.98699951,59.30599976,59.7859993,60.7840004,61.28900146,61.6590004,61.92300034,61.82500076,61.56499863,61.97800064,62.04999924,62.42699814,63.3730011,63.41600037,64.66500092,65.56500244,65.79399872,65.8730011,65.25099945,65.07499695,,0.598798753,-0.482826622,-0.168511546,2.105325724,1.391561277,2.44212527,-0.164403947,-0.183948319,0.521266957,0.247939009,1.487416316,1.232213514,0.540797543,0.809360847,1.669288981,0.830812491,0.60369548,0.428161237,-0.158260375,-0.420545302,0.670838989,0.116167988,0.607572774,1.515374739,0.067851083,1.969535357,1.391790788,0.349266024,0.120075359,-0.944243677
OECD members,OED,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",47.8743614,48.24500803,48.35539361,48.10298976,48.6375128,48.75727068,48.92840004,49.26043989,49.30430338,49.48049179,49.51795008,49.47444915,49.58874796,49.73087595,49.64356754,49.97995688,50.27009449,50.33624816,50.60744826,50.85968026,50.87519847,50.95553498,51.19363267,51.30500321,51.30708753,51.40999507,51.68153505,51.9307796,52.19989645,52.57953759,51.20472241,51.79365341,,0.774206945,0.22880208,-0.521976625,1.111205431,0.246225349,0.35098223,0.678623983,0.089044041,0.357348949,0.07570315,-0.087848821,0.231025946,0.286613378,-0.175561761,0.677609114,0.58050791,0.131596484,0.538776942,0.498408846,0.030511817,0.157908992,0.467265602,0.217547627,0.004062605,0.200571784,0.528185206,0.482270011,0.518222246,0.727283325,-2.614734269
Oman,OMN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",21.78100014,21.73200035,21.63699913,21.68799973,21.88599968,22.09799957,22.3220005,22.49500084,22.83600044,23.29700089,23.49900055,23.67700005,24.12000084,24.64699936,25.1970005,25.72599983,26.16900063,26.60300064,27.02000046,27.40600014,27.75699997,28.03499985,28.32299995,28.64999962,29.03300095,29.47599983,29.98500061,30.04000092,29.99799919,30.02599907,27.68000031,28.72100067,,-0.224965732,-0.437148993,0.235710113,0.912947052,0.968655288,1.013670627,0.775021646,1.5158906,2.018744235,0.867062955,0.757476881,1.871017412,2.184902577,2.231513607,2.099453578,1.72199641,1.658450857,1.567491662,1.428570218,1.280740825,1.00154872,1.027287706,1.154537531,1.336828386,1.525846009,1.726831256,0.18342606,-0.139819317,0.093339152,-7.813224661
Other small states,OSS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",49.22433976,48.97624049,48.61333883,48.40711572,48.42029034,48.30762723,48.15993716,48.04788778,48.05317392,48.29459702,48.51904965,48.63465727,48.64510557,48.97017219,49.1034129,49.33654856,49.60932319,49.73843915,49.96664407,50.15302505,50.15852805,50.14714708,50.35569958,50.93012289,51.00479912,51.28585256,51.20683417,51.36073219,51.44962757,51.60569037,50.26566119,50.44906598,,-0.504017477,-0.740974924,-0.424210953,0.027216291,-0.232677473,-0.305728271,-0.232660983,0.011001816,0.502408245,0.46475722,0.238272631,0.021483256,0.668241147,0.272085446,0.474785054,0.552885503,0.260265513,0.458809977,0.3730108,0.010972433,-0.022690013,0.41588109,1.140731469,0.146624881,0.551033314,-0.154074428,0.300541952,0.173080422,0.303331269,-2.596669431
Pakistan,PAK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",11.22599983,13.80599976,13.81700039,14.18400002,14.47999954,12.55200005,13.70199966,14.9289999,15.23600006,15.67500019,16.12299919,16.16699982,16.21199989,16.97500038,17.75799942,18.32799911,18.92399979,19.2859993,19.8239994,20.95199966,22.00399971,22.18600082,22.4640007,22.74500084,22.94400024,23.93600082,23.11199951,22.30200005,21.50799942,21.41799927,20.60899925,20.72699928,,22.98236204,0.079680092,2.656145443,2.086855095,-13.31491407,9.161883479,8.954899041,2.056401382,2.881334523,2.858047816,0.272905959,0.278345251,4.706393371,4.612659918,3.209819312,3.251858905,1.912912259,2.789588958,5.690074119,5.021000681,0.827127415,1.253041862,1.250890886,0.874914916,4.323572914,-3.442518733,-3.504670661,-3.560221612,-0.41844967,-3.777196951
Panama,PAN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",37.2480011,37.97600174,39.18999863,40.43500137,41.33100128,42.39199829,42.64500046,42.89899826,42.95800018,43.01900101,43.94400024,44.87200165,45.80199814,46.27399826,46.27799988,47.04100037,45.46900177,45.95399857,46.95600128,47.95100021,45.52199936,44.31299973,46.61100006,47.96099854,48.125,49.25299835,49.3030014,49.48600006,51.10800171,53.80799866,46.7140007,50.38999939,,1.954469017,3.196747503,3.176837944,2.215901763,2.567073084,0.596815854,0.595609802,0.137536831,0.142001079,2.150210873,2.11178181,2.072554057,1.030522993,0.008647659,1.648732638,-3.341762684,1.066653713,2.180447289,2.119002693,-5.065589547,-2.655857939,5.185837903,2.896308752,0.341947561,2.34389268,0.101522858,0.371171434,3.277698028,5.282924117,-13.1839097
Peru,PER,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",43.65800095,43.74700165,43.51200104,44.84500122,46.17900085,49.19900131,51.74900055,54.27299881,55.07300186,57.72900009,53.61700058,58.6590004,60.69200134,62.68700027,64.63600159,66.53500366,68.27799988,70.54299927,70.73699951,71.04000092,72.5510025,71.85600281,70.96399689,70.25700378,69.36299896,67.72200012,69.06999969,69.42099762,69.86699677,70.04299927,56.91999817,66.06900024,,0.203858857,-0.537181067,3.063523054,2.974689703,6.539770029,5.183030486,4.877385522,1.474035099,4.822686507,-7.122935622,9.403733447,3.465795415,3.287087075,3.10909966,2.937994351,2.619668024,3.317319479,0.275009918,0.428349246,2.126972927,-0.95794637,-1.241379823,-0.996270129,-1.272477865,-2.365812991,1.9904899,0.508177105,0.642455685,0.251910788,-18.73563559
Philippines,PHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",47.22600174,47.34400177,47.42900085,47.44599915,47.37799835,47.29899979,47.18199921,47.08800125,47.19100189,47.16699982,47.09700012,47.07600021,47.03300095,46.94499969,46.62599945,47.36700058,47.4980011,47.48099899,46.92499924,47.71500015,47.96900177,48.79800034,48.33599854,48.24100113,49.02399826,48.59000015,48.11999893,44.97999954,45.46900177,46.50299835,42.61999893,43.83599854,,0.249862419,0.179535065,0.035839446,-0.143322503,-0.166741037,-0.247363751,-0.199224189,0.218740737,-0.05086155,-0.148408199,-0.044588633,-0.091340104,-0.187105329,-0.67951911,1.589244494,0.276564944,-0.035795413,-1.170994224,1.683539538,0.532330748,1.728196408,-0.946763796,-0.19653552,1.623094697,-0.885276851,-0.967279727,-6.52535216,1.087154808,2.274069238,-8.349997974
Papua New Guinea,PNG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",72.41200256,71.96900177,71.30999756,70.49299622,70.31099701,70.61799622,70.34799957,70.69599915,71.0510025,71.08300018,71.36599731,69.26599884,67.08300018,64.8239975,62.4980011,60.11199951,57.67699814,55.20500183,52.70800018,50.19599915,47.68399811,47.72299957,47.63499832,47.57400131,47.2159996,46.99700165,46.93799973,46.89400101,46.97399902,46.87099838,46.42499924,46.25400162,,-0.611778128,-0.915677855,-1.145703787,-0.258180552,0.436630427,-0.382334047,0.494682969,0.502154805,0.045034805,0.398122098,-2.942575671,-3.151616513,-3.367474143,-3.588171802,-3.817724639,-4.05077421,-4.285930938,-4.523143855,-4.765881894,-5.004384972,0.081791516,-0.184400084,-0.128050827,-0.752515448,-0.463821495,-0.125544015,-0.093737949,0.170593284,-0.219271603,-0.951546075
Poland,POL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",53.11100006,53.46300125,53.35900116,52.86500168,52.27199936,51.13299942,50.52000046,49.93799973,49.70199966,49.37099838,50.08100128,50.2840004,48.99499893,47.98099899,47.35400009,47.65599823,46.57099915,46.22299957,46.55099869,47.20899963,47.60100174,47.75999832,48.14199829,48.15399933,48.48899841,48.41500092,48.31600189,48.4070015,48.43399811,48.12900162,47.86700058,49.20000076,,0.662765133,-0.194527223,-0.925803464,-1.121729501,-2.178986748,-1.198832397,-1.152020442,-0.472586131,-0.66597176,1.438097106,0.405341566,-2.563442556,-2.069598859,-1.306765,0.637745782,-2.276731418,-0.747245237,0.709601536,1.413505541,0.830354612,0.334019403,0.79983246,0.024928416,0.695682787,-0.152606777,-0.204480061,0.188342577,0.055770057,-0.629715701,-0.544372476
Pre-demographic dividend,PRE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",59.89026074,59.86121071,59.82119153,59.79696419,59.78483576,59.79873762,59.7906413,59.76851064,59.78409662,59.80638199,59.81948357,59.79133065,59.8024631,59.81165104,59.81611352,59.81428123,59.69246775,59.53252042,59.27663408,59.00309291,58.70553899,58.42507197,57.56787858,56.887163,56.68663037,56.63267487,56.59869406,56.41694929,56.4087984,56.4204402,54.88638348,55.14506681,,-0.048505429,-0.066853274,-0.040499603,-0.020282679,0.023253145,-0.013539278,-0.037013589,0.026077246,0.037276426,0.021906649,-0.047063126,0.018618833,0.015363824,0.007460891,-0.003063212,-0.203652833,-0.267952279,-0.429826161,-0.461465417,-0.504302244,-0.477752232,-1.467167013,-1.182457305,-0.352509463,-0.095182047,-0.060002121,-0.32111125,-0.01444759,0.020638268,-2.718973329
Puerto Rico,PRI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",30.70100021,30.93899918,31.79999924,33.99000168,33.72100067,33.45199966,34.05699921,35.04299927,35.02600098,36.58200073,34.79000092,34.64400101,34.50799942,34.3769989,34.24700165,34.11899948,34.01599884,33.91799927,33.8219986,33.72600174,33.63499832,32.99000168,32.94400024,32.86500168,32.77700043,32.74100113,32.72700119,32.64899826,32.54700089,32.48300171,30.5359993,32.28900146,,0.775215663,2.782895646,6.886800295,-0.791412162,-0.797725458,1.808560171,2.895146619,-0.048506953,4.442413386,-4.898583404,-0.419660548,-0.392568938,-0.379623626,-0.378151839,-0.373761674,-0.301886463,-0.288098472,-0.283037542,-0.28382964,-0.269831623,-1.917635425,-0.139440533,-0.239796519,-0.26776585,-0.109830972,-0.042759655,-0.238344263,-0.312405835,-0.19663617,-5.993911611
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",76.59600067,76.83300018,77.2009964,77.46499634,77.625,77.88999939,78.10600281,78.47499847,78.56600189,78.32700348,78.34700012,78.21299744,78.19599915,78.15000153,78.09200287,77.95600128,78.03500366,78.11699677,78,78.06300354,78.10600281,78.08899689,78.05000305,78.02300262,77.99700165,78.0719986,77.91899872,78.10500336,78.32700348,78.40799713,77.50099945,77.18499756,,0.309414995,0.478955937,0.341964419,0.206549628,0.341384077,0.277318551,0.472429331,0.115964855,-0.304200809,0.025529692,-0.171037417,-0.021733333,-0.058823495,-0.074214531,-0.174155588,0.101342269,0.10507221,-0.149771202,0.080773769,0.055082774,-0.021772873,-0.049935121,-0.034593756,-0.033324758,0.09615363,-0.195972795,0.238715386,0.284232908,0.103404508,-1.156766802
Portugal,PRT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",47.43999863,49.79999924,49.31600189,49.39500046,49.49200058,49.42599869,49.28699875,49.3429985,51.88399887,52.29999924,52.72600174,53.43299866,54.05400085,54.73500061,54.27299881,55.25299835,55.50699997,55.94499969,55.81700134,55.64400101,55.86399841,54.63399887,54.70299911,54.15299988,53.81200027,53.75899887,53.50699997,54.07400131,54.47999954,54.77399826,53.60300064,53.97499847,,4.974706321,-0.971882234,0.160188504,0.196376397,-0.133358707,-0.281228387,0.113619732,5.149667518,0.801789329,0.814536345,1.340888545,1.162207274,1.259850788,-0.844070148,1.805685265,0.459706487,0.78908917,-0.228793195,-0.30994201,0.395365901,-2.201774984,0.126295431,-1.00542794,-0.629696608,-0.098493651,-0.468756686,1.059676945,0.750819655,0.539645229,-2.137871357
Paraguay,PRY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",51.04700089,51.18199921,51.0719986,51.47800064,51.97100067,52.71300125,52.69599915,53.10400009,52.9070015,52.51499939,52.0019989,51.72299957,51.60599899,51.39899826,56.76499939,55.53699875,50.86500168,53.88600159,53.60599899,54.97299957,52.87799835,54.3030014,59.72399902,57.52199936,54.21900177,54.6609993,56.29299927,56.64599991,59.24700165,60.08499908,56.93000031,59.63600159,,0.26445887,-0.214920503,0.794960166,0.957690711,1.427720402,-0.032254103,0.774254123,-0.370967528,-0.74092671,-0.976864694,-0.536516546,-0.226206099,-0.401117576,10.43989438,-2.163306006,-8.412404659,5.939250582,-0.519620283,2.550088806,-3.810963995,2.694888415,9.982869233,-3.686959514,-5.742146702,0.815207794,2.985675327,0.627077337,4.591677689,1.414413242,-5.250892614
